preco,valor_condominio,area,quartos,banheiros,vagas,cidade,bairro,tipo,churrasqueira,armarios_cozinha,varanda,piscina,salao,seguranca,portaria,elevador,academia
174000.0,300.0,46.0,2.0,1.0,0.0,Vila Velha,Coqueiral de Itaparica,apartamento,0,0,0,0,0,0,0,0,0
790031.0,0.0,115.0,3.0,3.0,2.0,Vila Velha,Praia da Costa,apartamento,0,0,0,0,0,0,0,0,0
800000.0,0.0,99.0,3.0,1.0,2.0,Vila Velha,Praia de Itaparica,apartamento,1,0,1,1,1,0,0,0,0
530000.0,450.0,103.0,3.0,1.0,2.0,Vila Velha,Itapuã,apartamento,1,0,1,1,1,0,0,0,0
194267.0,0.0,55.0,2.0,2.0,1.0,Vila Velha,Aribiri,apartamento,1,0,1,1,1,1,1,1,0
350000.0,375.0,75.0,3.0,2.0,2.0,Vila Velha,Praia de Itaparica,apartamento,0,0,1,1,1,0,0,0,0
690000.0,0.0,129.0,3.0,2.0,2.0,Vila Velha,Praia da Costa,apartamento,1,0,1,1,1,0,0,0,0
400031.0,0.0,110.0,3.0,2.0,2.0,Vila Velha,Itapuã,apartamento,0,0,0,0,0,0,0,0,0
275000.0,269.0,78.0,2.0,1.0,1.0,Vila Velha,Itapuã,apartamento,0,0,1,0,0,0,0,0,0
1018200.0,0.0,140.0,4.0,2.0,2.0,Vila Velha,Praia de Itaparica,apartamento,0,0,0,0,0,0,0,0,0
320000.0,350.0,85.0,2.0,1.0,2.0,Vila Velha,Itapuã,apartamento,0,0,0,0,0,0,0,0,0
120000.0,70.0,45.0,2.0,1.0,0.0,Vila Velha,Residencial Coqueiral,apartamento,0,0,0,0,0,0,0,0,0
180000.0,300.0,63.0,2.0,1.0,1.0,Vila Velha,Praia da Costa,apartamento,1,0,0,0,1,0,0,0,0
1500000.0,700.0,131.0,4.0,2.0,2.0,Vila Velha,Itapuã,apartamento,1,0,1,1,1,0,0,0,0
189000.0,322.0,50.0,2.0,1.0,1.0,Vila Velha,Soteco,apartamento,1,0,1,1,1,0,0,0,0
470031.0,0.0,75.0,2.0,2.0,2.0,Vila Velha,Itapuã,apartamento,0,0,0,0,0,0,0,0,0
258002.0,0.0,59.0,2.0,2.0,1.0,Vila Velha,Praia da Costa,apartamento,0,0,0,0,0,0,0,0,0
280030.0,300.0,60.0,2.0,2.0,2.0,Vila Velha,Praia de Itaparica,apartamento,0,0,0,0,0,0,0,0,0
619990.0,380.0,80.0,3.0,2.0,2.0,Vila Velha,Praia de Itaparica,apartamento,0,0,0,0,0,0,0,0,0
1200000.0,680.0,180.0,4.0,4.0,3.0,Vila Velha,Itapuã,apartamento,0,0,0,0,0,0,0,0,0
779999.0,0.0,100.0,3.0,3.0,2.0,Vila Velha,Praia de Itaparica,apartamento,0,0,0,0,0,0,0,0,0
690090.0,600.0,115.0,3.0,2.0,2.0,Vila Velha,Praia da Costa,apartamento,0,0,0,0,0,0,0,0,0
255002.0,0.0,99.0,2.0,2.0,1.0,Vila Velha,Itapuã,apartamento,0,0,0,0,0,0,0,0,0
540000.0,600.0,115.0,3.0,3.0,2.0,Vila Velha,Praia de Itaparica,apartamento,1,0,1,1,1,0,0,0,0
215000.0,350.0,60.0,2.0,2.0,1.0,Vila Velha,Praia das Gaivotas,apartamento,0,1,0,0,0,1,1,1,0
165000.0,230.0,64.0,2.0,2.0,1.0,Vila Velha,Coqueiral de Itaparica,apartamento,1,0,0,0,1,0,0,0,0
145000.0,150.0,67.0,2.0,1.0,1.0,Vila Velha,Nossa Senhora da Penha,apartamento,1,0,0,1,1,0,0,0,0
150000.0,233.0,55.0,2.0,1.0,1.0,Vila Velha,Praia das Gaivotas,apartamento,0,1,1,0,1,1,1,0,0
230002.0,0.0,90.0,2.0,1.0,1.0,Vila Velha,Itapuã,apartamento,0,0,0,0,0,0,0,0,0
245000.0,330.0,80.0,3.0,2.0,1.0,Vila Velha,Itapuã,apartamento,0,0,0,0,0,1,1,0,0
275000.0,450.0,60.0,2.0,2.0,1.0,Vila Velha,Praia de Itaparica,apartamento,1,1,1,1,0,0,0,0,0
1250000.0,1000.0,180.0,4.0,4.0,3.0,Vila Velha,Itapuã,apartamento,0,0,0,1,1,1,1,1,1
1450000.0,650.0,155.0,4.0,4.0,3.0,Vila Velha,Praia da Costa,apartamento,0,0,0,0,0,0,0,0,0
329900.0,0.0,77.0,3.0,2.0,1.0,Vila Velha,Praia de Itaparica,apartamento,0,0,1,1,1,0,1,1,0
409900.0,0.0,75.0,3.0,2.0,2.0,Vila Velha,Praia de Itaparica,apartamento,0,0,1,1,1,0,1,1,1
450100.0,0.0,77.0,3.0,2.0,2.0,Vila Velha,Praia de Itaparica,apartamento,0,0,1,1,1,0,1,1,1
780031.0,0.0,150.0,4.0,3.0,2.0,Vila Velha,Praia de Itaparica,apartamento,0,0,0,0,0,0,0,0,0
230031.0,0.0,58.0,2.0,1.0,1.0,Vila Velha,Praia das Gaivotas,apartamento,0,0,0,0,0,0,0,0,0
180002.0,0.0,60.0,2.0,1.0,1.0,Vila Velha,Itapuã,apartamento,0,0,0,0,0,0,0,0,0
390030.0,350.0,60.0,2.0,2.0,1.0,Vila Velha,Praia de Itaparica,apartamento,0,0,0,0,0,0,0,0,0
500000.0,400.0,70.0,2.0,2.0,1.0,Vila Velha,Itapuã,apartamento,0,1,0,1,1,0,1,1,0
950000.0,560.0,140.0,3.0,3.0,2.0,Vila Velha,Praia de Itaparica,apartamento,0,0,0,0,0,0,0,0,0
565031.0,0.0,70.0,2.0,2.0,2.0,Vila Velha,Praia de Itaparica,apartamento,0,0,0,0,0,0,0,0,0
189031.0,0.0,88.0,3.0,1.0,1.0,Vila Velha,Itapuã,apartamento,0,0,0,0,0,0,0,0,0
750000.0,780.0,120.0,3.0,2.0,2.0,Vila Velha,Praia de Itaparica,apartamento,0,0,0,0,0,0,0,0,0
680090.0,600.0,135.0,3.0,3.0,2.0,Vila Velha,Praia da Costa,apartamento,0,0,0,0,0,0,0,0,0
179002.0,0.0,56.0,2.0,1.0,1.0,Vila Velha,Coqueiral de Itaparica,apartamento,0,0,0,0,0,0,0,0,0
420031.0,0.0,80.0,3.0,2.0,2.0,Vila Velha,Praia de Itaparica,apartamento,0,0,0,0,0,0,0,0,0
274998.0,0.0,60.0,2.0,2.0,1.0,Vila Velha,Praia de Itaparica,apartamento,0,0,1,1,1,0,1,1,1
750030.0,700.0,160.0,4.0,4.0,2.0,Vila Velha,Praia da Costa,apartamento,0,0,0,0,0,0,0,0,0
158002.0,0.0,57.0,2.0,1.0,1.0,Vila Velha,Itapuã,apartamento,0,0,0,0,0,0,0,0,0
600031.0,0.0,130.0,3.0,3.0,2.0,Vila Velha,Praia de Itaparica,apartamento,0,0,0,0,0,0,0,0,0
345031.0,0.0,140.0,3.0,3.0,1.0,Vila Velha,Centro de Vila Velha,apartamento,0,0,0,0,0,0,0,0,0
650030.0,0.0,105.0,3.0,3.0,2.0,Vila Velha,Praia da Costa,apartamento,0,0,0,0,0,0,0,0,0
484900.0,0.0,80.0,2.0,2.0,2.0,Vila Velha,Praia De Itaparica,apartamento,1,1,1,1,1,1,0,1,1
449990.0,430.0,80.0,2.0,2.0,1.0,Vila Velha,Praia da Costa,apartamento,0,0,0,1,1,1,1,1,0
380030.0,0.0,140.0,3.0,2.0,1.0,Vila Velha,Centro de Vila Velha,apartamento,0,0,0,0,0,0,0,0,0
635090.0,600.0,110.0,3.0,3.0,2.0,Vila Velha,Praia da Costa,apartamento,0,0,0,0,0,0,0,0,0
160031.0,0.0,50.0,2.0,1.0,1.0,Vila Velha,Coqueiral de Itaparica,apartamento,0,0,0,0,0,0,0,0,0
350000.0,340.0,60.0,2.0,2.0,1.0,Vila Velha,Praia de Itaparica,apartamento,0,0,0,1,1,1,1,1,1
790000.0,700.0,100.0,3.0,3.0,2.0,Vila Velha,Praia de Itaparica,apartamento,1,0,1,1,1,0,0,0,0
820000.0,700.0,162.0,4.0,2.0,2.0,Vila Velha,Praia da Costa,apartamento,0,0,0,1,1,1,1,1,0
320000.0,300.0,65.0,2.0,2.0,2.0,Vila Velha,Praia de Itaparica,apartamento,0,0,1,1,1,1,1,1,1
183750.0,329.0,62.0,2.0,1.0,1.0,Vila Velha,Coqueiral de Itaparica,apartamento,1,0,1,0,1,0,0,0,0
480009.0,0.0,110.0,3.0,2.0,1.0,Vila Velha,Praia da Costa,apartamento,0,0,0,0,0,0,0,0,0
170002.0,0.0,62.0,2.0,1.0,1.0,Vila Velha,Praia da Costa,apartamento,0,0,0,0,0,0,0,0,0
950030.0,800.0,160.0,4.0,2.0,3.0,Vila Velha,Praia de Itaparica,apartamento,0,0,0,0,0,0,0,0,0
260002.0,0.0,84.0,2.0,2.0,1.0,Vila Velha,Praia da Costa,apartamento,0,0,0,0,0,0,0,0,0
350030.0,320.0,82.0,3.0,2.0,0.0,Vila Velha,Itapuã,apartamento,0,0,0,0,0,0,0,0,0
665000.0,581.0,105.0,3.0,3.0,2.0,Vila Velha,Itapuã,apartamento,0,0,1,1,1,1,1,1,0
850002.0,0.0,120.0,2.0,2.0,2.0,Vila Velha,Praia da Costa,apartamento,0,0,0,0,0,0,0,0,0
549000.0,460.0,118.0,2.0,3.0,2.0,Vila Velha,Praia da Costa,apartamento,1,0,0,1,1,0,0,1,1
1000000.0,900.0,145.0,4.0,4.0,3.0,Vila Velha,Praia da Costa,apartamento,0,0,0,0,0,0,0,0,0
525000.0,350.0,76.0,2.0,2.0,1.0,Vila Velha,Praia da Costa,apartamento,0,0,0,1,1,1,1,1,0
380000.0,410.0,78.0,2.0,2.0,2.0,Vila Velha,Praia da Costa,apartamento,0,1,0,1,1,1,1,1,0
550000.0,1200.0,60.0,2.0,2.0,1.0,Vila Velha,Praia de Itaparica,apartamento,0,0,0,0,0,0,0,0,0
195000.0,430.0,62.0,2.0,1.0,1.0,Vila Velha,Praia das Gaivotas,apartamento,0,1,1,0,1,1,1,1,0
620030.0,410.0,90.0,3.0,2.0,2.0,Vila Velha,Praia de Itaparica,apartamento,0,0,0,0,0,0,0,0,0
350009.0,0.0,77.0,3.0,2.0,2.0,Vila Velha,Praia de Itaparica,apartamento,0,0,1,1,1,0,1,1,1
330000.0,0.0,65.0,2.0,2.0,1.0,Vila Velha,Praia de Itaparica,apartamento,0,0,1,1,1,0,1,1,1
1499000.0,900.0,170.0,4.0,3.0,2.0,Vila Velha,Praia de Itaparica,apartamento,0,0,0,1,1,0,1,1,1
200030.0,0.0,74.0,2.0,1.0,1.0,Vila Velha,Jockey de Itaparica,apartamento,0,0,0,0,0,0,0,0,0
290030.0,231.0,50.0,1.0,1.0,1.0,Vila Velha,Praia de Itaparica,apartamento,0,0,0,0,0,0,0,0,0
389030.0,400.0,150.0,3.0,2.0,1.0,Vila Velha,Itapuã,apartamento,0,0,0,0,0,0,0,0,0
290030.0,330.0,65.0,2.0,2.0,1.0,Vila Velha,Praia de Itaparica,apartamento,0,0,0,0,0,0,0,0,0
750090.0,500.0,120.0,3.0,2.0,2.0,Vila Velha,Praia da Costa,apartamento,0,0,0,0,0,0,0,0,0
270030.0,330.0,63.0,2.0,2.0,1.0,Vila Velha,Itapuã,apartamento,0,0,0,0,0,0,0,0,0
140000.0,126.0,65.0,2.0,1.0,1.0,Vila Velha,Praia da Costa,apartamento,0,0,1,0,0,0,0,0,0
400000.0,350.0,90.0,3.0,2.0,2.0,Vila Velha,Praia de Itaparica,apartamento,0,1,1,1,1,1,0,1,1
420000.0,0.0,80.0,2.0,2.0,1.0,Vila Velha,Praia de Itaparica,apartamento,1,1,1,0,0,0,0,0,0
299000.0,0.0,65.0,2.0,2.0,1.0,Vila Velha,Praia de Itaparica,apartamento,0,0,1,0,0,0,0,0,0
750000.0,0.0,90.0,3.0,2.0,3.0,Vila Velha,Itapuã,apartamento,1,1,1,1,1,1,0,1,0
1400251.0,0.0,160.0,4.0,3.0,2.0,Vila Velha,Praia da Costa,apartamento,0,0,0,0,0,0,0,0,0
370030.0,680.0,110.0,3.0,3.0,1.0,Vila Velha,Praia da Costa,apartamento,0,0,0,0,0,0,0,0,0
1250000.0,0.0,156.0,4.0,3.0,2.0,Vila Velha,Itapuã,apartamento,0,1,1,0,0,0,0,0,0
444990.0,580.0,85.0,2.0,2.0,1.0,Vila Velha,Praia da Costa,apartamento,0,0,0,1,1,1,1,1,0
438090.0,475.0,96.0,3.0,2.0,1.0,Vila Velha,Praia da Costa,apartamento,0,0,0,0,0,0,0,0,0
370031.0,0.0,69.0,2.0,2.0,1.0,Vila Velha,Itapuã,apartamento,0,0,0,0,0,0,0,0,0
760000.0,450.0,148.0,3.0,3.0,4.0,Vila Velha,Praia de Itaparica,apartamento,1,0,1,1,1,1,1,1,0
580196.0,250.0,72.0,3.0,2.0,2.0,Vila Velha,Praia de Itaparica,apartamento,0,0,0,0,0,0,0,0,0
530000.0,500.0,140.0,3.0,3.0,1.0,Vila Velha,Praia da Costa,apartamento,0,0,0,0,0,0,0,0,0
265031.0,0.0,54.0,2.0,2.0,1.0,Vila Velha,Jockey de Itaparica,apartamento,0,0,0,0,0,0,0,0,0
950090.0,0.0,167.0,3.0,2.0,2.0,Vila Velha,Praia da Costa,apartamento,0,0,0,0,0,0,0,0,0
284998.0,0.0,60.0,2.0,2.0,2.0,Vila Velha,Praia de Itaparica,apartamento,0,0,1,1,1,0,1,1,1
980000.0,600.0,142.0,4.0,3.0,2.0,Vila Velha,Praia de Itaparica,apartamento,0,0,0,0,0,0,0,0,0
648000.0,500.0,130.0,3.0,3.0,2.0,Vila Velha,Praia da Costa,apartamento,1,1,1,1,1,1,1,1,0
280000.0,365.0,80.0,2.0,1.0,1.0,Vila Velha,Praia da Costa,apartamento,0,0,0,0,0,0,0,0,0
745000.0,0.0,150.0,3.0,2.0,2.0,Vila Velha,Praia de Itaparica,apartamento,0,0,1,0,0,0,0,0,0
260000.0,380.0,75.0,2.0,1.0,1.0,Vila Velha,Praia da Costa,apartamento,0,1,0,0,1,1,1,1,0
190000.0,180.0,50.0,2.0,1.0,1.0,Vila Velha,Ilha dos Ayres,apartamento,0,0,1,1,1,1,1,1,1
660031.0,0.0,122.0,3.0,2.0,2.0,Vila Velha,Praia da Costa,apartamento,0,0,0,0,0,0,0,0,0
780090.0,750.0,110.0,3.0,3.0,2.0,Vila Velha,Praia da Costa,apartamento,0,0,0,0,0,0,0,0,0
190000.0,220.0,74.0,3.0,2.0,1.0,Vila Velha,Coqueiral de Itaparica,apartamento,1,0,0,0,1,0,0,0,0
430000.0,375.0,72.0,2.0,2.0,1.0,Vila Velha,Praia de Itaparica,apartamento,0,0,1,0,0,0,0,0,0
1350000.0,0.0,150.0,3.0,2.0,2.0,Vila Velha,Itapuã,apartamento,0,1,1,0,0,0,0,0,0
320000.0,0.0,65.0,2.0,2.0,1.0,Vila Velha,Praia de Itaparica,apartamento,0,1,1,0,0,0,0,0,0
550000.0,0.0,100.0,3.0,2.0,2.0,Vila Velha,Praia da Costa,apartamento,0,1,1,0,0,0,0,0,0
330000.0,300.0,65.0,2.0,2.0,1.0,Vila Velha,Praia de Itaparica,apartamento,0,1,1,0,0,0,0,0,0
330031.0,0.0,56.0,2.0,2.0,1.0,Vila Velha,Itapuã,apartamento,0,0,0,0,0,0,0,0,0
1300000.0,0.0,156.0,4.0,3.0,2.0,Vila Velha,Praia da Costa,apartamento,0,0,1,0,0,0,0,0,0
600000.0,326.0,86.0,3.0,2.0,2.0,Vila Velha,Praia de Itaparica,apartamento,0,1,1,0,0,0,0,0,0
640000.0,350.0,75.0,3.0,2.0,2.0,Vila Velha,Praia de Itaparica,apartamento,0,1,1,0,0,0,0,0,0
850000.0,700.0,146.0,4.0,2.0,2.0,Vila Velha,Praia de Itaparica,apartamento,0,1,1,0,0,0,0,0,0
520000.0,500.0,100.0,2.0,2.0,2.0,Vila Velha,Itapuã,apartamento,0,1,1,0,0,0,0,0,0
1000003.0,0.0,135.0,4.0,4.0,3.0,Vila Velha,Praia da Costa,apartamento,0,0,0,0,0,0,0,0,0
998000.0,700.0,160.0,4.0,3.0,2.0,Vila Velha,Praia da Costa,apartamento,0,0,0,1,1,1,1,1,1
450000.0,0.0,85.0,2.0,3.0,2.0,Vila Velha,Praia de Itaparica,apartamento,1,0,1,1,1,1,0,1,0
990000.0,552.0,170.0,3.0,3.0,3.0,Vila Velha,Itapuã,apartamento,1,0,1,1,0,0,0,0,0
353000.0,350.0,65.0,2.0,2.0,2.0,Vila Velha,Praia de Itaparica,apartamento,1,1,1,1,1,1,1,1,0
395000.0,0.0,72.0,3.0,2.0,2.0,Vila Velha,Praia de Itaparica,apartamento,0,0,1,0,0,0,0,0,0
999900.0,800.0,140.0,4.0,3.0,3.0,Vila Velha,Praia de Itaparica,apartamento,1,0,1,1,1,0,0,0,0
473002.0,0.0,84.0,2.0,1.0,1.0,Vila Velha,Praia da Costa,apartamento,0,0,0,0,0,0,0,0,0
415000.0,360.0,90.0,2.0,2.0,2.0,Vila Velha,Praia de Itaparica,apartamento,1,0,0,1,1,0,0,0,0
525000.0,550.0,90.0,2.0,3.0,1.0,Vila Velha,Praia da Costa,apartamento,1,0,1,1,1,0,0,0,0
448000.0,380.0,68.0,2.0,2.0,1.0,Vila Velha,Praia da Costa,apartamento,1,0,1,1,1,1,1,1,0
750000.0,667.0,138.0,4.0,3.0,2.0,Vila Velha,Itapuã,apartamento,0,0,0,0,0,0,0,0,0
230030.0,200.0,75.0,3.0,1.0,0.0,Vila Velha,Praia da Costa,apartamento,0,0,0,0,0,0,0,0,0
285000.0,375.0,64.0,2.0,2.0,1.0,Vila Velha,Praia de Itaparica,apartamento,1,1,1,1,1,1,1,1,0
698000.0,600.0,140.0,4.0,3.0,2.0,Vila Velha,Praia da Costa,apartamento,0,0,0,1,1,1,1,1,1
520030.0,0.0,62.0,2.0,2.0,1.0,Vila Velha,Praia de Itaparica,apartamento,0,0,0,0,0,0,0,0,0
740000.0,0.0,130.0,3.0,3.0,2.0,Vila Velha,Praia da Costa,apartamento,1,1,1,0,0,0,0,0,0
400002.0,0.0,70.0,2.0,2.0,1.0,Vila Velha,Praia da Costa,apartamento,0,0,0,0,0,0,0,0,0
150000.0,260.0,55.0,2.0,1.0,1.0,Vila Velha,Coqueiral de Itaparica,apartamento,0,0,0,0,1,1,1,0,0
648000.0,700.0,120.0,3.0,3.0,2.0,Vila Velha,Praia de Itaparica,apartamento,0,0,0,1,1,1,1,1,1
490002.0,0.0,84.0,2.0,3.0,2.0,Vila Velha,Praia da Costa,apartamento,0,0,0,0,0,0,0,0,0
598000.0,450.0,95.0,3.0,2.0,2.0,Vila Velha,Itapuã,apartamento,1,1,1,1,1,1,1,1,0
650000.0,500.0,110.0,3.0,3.0,2.0,Vila Velha,Praia da Costa,apartamento,0,0,0,1,1,1,1,1,0
450000.0,495.0,60.0,2.0,2.0,2.0,Vila Velha,Praia da Costa,apartamento,0,0,0,1,1,1,1,1,0
420030.0,600.0,105.0,3.0,2.0,2.0,Vila Velha,Praia da Costa,apartamento,0,0,0,0,0,0,0,0,0
348000.0,330.0,65.0,2.0,2.0,1.0,Vila Velha,Praia da Costa,apartamento,1,1,1,1,1,1,1,1,0
456500.0,330.0,66.0,2.0,2.0,1.0,Vila Velha,Praia de Itaparica,apartamento,0,1,1,1,1,1,1,1,1
540030.0,0.0,120.0,3.0,3.0,2.0,Vila Velha,Praia da Costa,apartamento,0,0,0,0,0,0,0,0,0
330030.0,300.0,65.0,2.0,1.0,1.0,Vila Velha,Praia de Itaparica,apartamento,0,0,0,0,0,0,0,0,0
192000.0,0.0,79.0,2.0,1.0,1.0,Vila Velha,Praia de Itaparica,apartamento,0,1,1,0,1,1,0,0,0
649990.0,0.0,110.0,3.0,2.0,2.0,Vila Velha,Itapuã,apartamento,1,0,1,0,0,0,0,0,0
1500000.0,650.0,131.0,4.0,3.0,3.0,Vila Velha,Itapuã,apartamento,0,0,0,0,0,0,0,0,0
1437999.0,0.0,125.0,4.0,4.0,3.0,Vila Velha,Praia da Costa,apartamento,0,0,0,0,0,0,0,0,0
890030.0,580.0,105.0,3.0,3.0,2.0,Vila Velha,Jockey de Itaparica,apartamento,0,0,0,0,0,0,0,0,0
1150000.0,620.0,142.0,4.0,3.0,3.0,Vila Velha,Praia da Costa,apartamento,0,0,0,0,0,0,0,0,0
370000.0,320.0,65.0,2.0,2.0,1.0,Vila Velha,Praia da Costa,apartamento,1,1,1,1,1,1,1,1,0
350000.0,375.0,72.0,3.0,2.0,2.0,Vila Velha,Praia de Itaparica,apartamento,0,1,1,1,1,0,1,1,1
460030.0,400.0,84.0,2.0,2.0,1.0,Vila Velha,Praia da Costa,apartamento,0,0,0,0,0,0,0,0,0
399900.0,350.0,70.0,3.0,2.0,2.0,Vila Velha,Praia de Itaparica,apartamento,0,0,1,0,0,0,0,0,0
245002.0,0.0,72.0,2.0,2.0,1.0,Vila Velha,Praia da Costa,apartamento,0,0,0,0,0,0,0,0,0
315000.0,0.0,60.0,2.0,2.0,1.0,Vila Velha,Praia de Itaparica,apartamento,0,0,1,1,1,0,1,1,1
250000.0,300.0,88.0,2.0,2.0,1.0,Vila Velha,Itapuã,apartamento,0,0,0,0,0,0,0,0,0
210000.0,342.0,67.0,2.0,1.0,1.0,Vila Velha,Residencial Coqueiral,apartamento,0,1,1,0,0,0,0,0,0
430002.0,0.0,86.0,2.0,2.0,1.0,Vila Velha,Praia da Costa,apartamento,0,0,0,0,0,0,0,0,0
360000.0,380.0,80.0,3.0,2.0,1.0,Vila Velha,Praia de Itaparica,apartamento,0,0,0,1,1,1,1,1,0
300030.0,320.0,68.0,2.0,1.0,1.0,Vila Velha,Praia da Costa,apartamento,0,0,0,0,0,0,0,0,0
309890.0,0.0,69.0,2.0,2.0,1.0,Vila Velha,Praia De Itaparica,apartamento,1,1,1,0,0,0,0,0,0
380000.0,490.0,65.0,2.0,2.0,1.0,Vila Velha,Praia de Itaparica,apartamento,1,0,0,1,1,0,0,0,0
460000.0,660.0,146.0,3.0,3.0,1.0,Vila Velha,Itapuã,apartamento,0,0,0,0,0,0,0,0,0
950002.0,650.0,130.0,4.0,3.0,3.0,Vila Velha,Praia da Costa,apartamento,0,0,0,0,0,0,0,0,0
1049990.0,650.0,120.0,3.0,2.0,2.0,Vila Velha,Praia da Costa,apartamento,0,1,1,0,0,0,0,0,0
1050000.0,0.0,140.0,4.0,3.0,2.0,Vila Velha,Praia de Itaparica,apartamento,0,0,0,0,0,0,0,0,0
385000.0,0.0,67.0,2.0,2.0,1.0,Vila Velha,Itapuã,apartamento,0,0,1,1,1,0,1,1,1
380000.0,0.0,78.0,3.0,2.0,1.0,Vila Velha,Praia de Itaparica,apartamento,0,0,1,1,1,0,1,1,0
470000.0,0.0,78.0,3.0,2.0,2.0,Vila Velha,Praia de Itaparica,apartamento,0,0,1,1,1,0,1,1,1
300999.0,0.0,60.0,2.0,2.0,2.0,Vila Velha,Praia de Itaparica,apartamento,0,0,1,1,1,0,1,1,1
270000.0,350.0,65.0,2.0,2.0,1.0,Vila Velha,Itapuã,apartamento,1,0,1,1,1,1,1,1,0
480000.0,700.0,140.0,3.0,3.0,2.0,Vila Velha,Itapuã,apartamento,0,1,1,1,1,1,1,1,1
690000.0,826.0,140.0,4.0,3.0,2.0,Vila Velha,Praia da Costa,apartamento,1,1,1,1,1,1,1,1,0
330000.0,350.0,100.0,2.0,2.0,1.0,Vila Velha,Itapuã,apartamento,0,1,1,0,0,0,0,1,0
1050000.0,740.0,150.0,4.0,4.0,3.0,Vila Velha,Praia da Costa,apartamento,0,0,0,0,0,0,0,0,0
750000.0,0.0,140.0,3.0,3.0,2.0,Vila Velha,Praia de Itaparica,cobertura,0,1,1,1,1,1,1,1,0
800000.0,500.0,160.0,4.0,4.0,3.0,Vila Velha,Praia da Costa,apartamento,0,0,0,0,0,0,0,0,0
390000.0,0.0,60.0,2.0,2.0,2.0,Vila Velha,Itapuã,apartamento,0,0,0,0,0,0,0,0,0
275000.0,450.0,60.0,2.0,2.0,1.0,Vila Velha,Praia de Itaparica,apartamento,1,1,1,1,0,0,0,0,0
270000.0,0.0,70.0,2.0,2.0,1.0,Vila Velha,Centro de Vila Velha,apartamento,0,1,1,0,1,1,1,1,0
300000.0,350.0,65.0,1.0,2.0,1.0,Vila Velha,Praia de Itaparica,apartamento,0,0,0,0,0,0,0,0,0
350000.0,0.0,130.0,2.0,2.0,2.0,Vila Velha,Ilha dos Ayres,apartamento,1,1,1,1,1,1,0,1,0
190000.0,300.0,60.0,2.0,1.0,1.0,Vila Velha,Praia das Gaivotas,apartamento,0,1,1,0,1,1,1,1,0
350000.0,0.0,69.0,3.0,2.0,1.0,Vila Velha,Praia de Itaparica,apartamento,0,0,0,1,1,1,1,1,1
360000.0,400.0,110.0,3.0,2.0,1.0,Vila Velha,Praia de Itaparica,apartamento,1,1,1,0,1,1,0,1,0
410000.0,462.0,101.0,2.0,2.0,1.0,Vila Velha,Itapuã,apartamento,0,0,0,1,1,1,1,1,0
355000.0,340.0,65.0,2.0,2.0,1.0,Vila Velha,Praia da Costa,apartamento,1,1,1,1,1,1,1,1,1
265000.0,380.0,80.0,2.0,2.0,1.0,Vila Velha,Itapuã,apartamento,0,0,1,0,1,1,1,1,0
460000.0,300.0,75.0,2.0,2.0,1.0,Vila Velha,Itapuã,apartamento,0,0,1,1,1,0,0,1,1
350000.0,400.0,80.0,3.0,2.0,2.0,Vila Velha,Praia de Itaparica,apartamento,1,0,1,0,0,0,0,0,0
250000.0,220.0,70.0,3.0,1.0,1.0,Vila Velha,Ataíde,apartamento,1,0,0,0,0,0,0,0,0
790000.0,600.0,165.0,4.0,3.0,2.0,Vila Velha,Praia da Costa,apartamento,1,0,1,1,1,0,0,0,0
470789.0,0.0,100.0,3.0,3.0,2.0,Vila Velha,Itapuã,apartamento,0,0,0,0,0,0,0,0,0
399000.0,400.0,70.0,3.0,2.0,1.0,Vila Velha,Praia de Itaparica,apartamento,1,0,1,1,1,0,0,0,0
330000.0,319.0,73.0,1.0,1.0,1.0,Vila Velha,Praia de Itaparica,apartamento,0,0,0,0,0,0,0,0,0
350000.0,400.0,75.0,2.0,2.0,1.0,Vila Velha,Praia da Costa,apartamento,0,0,0,0,0,0,0,0,0
350000.0,360.0,70.0,2.0,2.0,1.0,Vila Velha,Praia de Itaparica,apartamento,0,1,1,1,1,0,0,1,0
750000.0,500.0,140.0,3.0,3.0,1.0,Vila Velha,Praia da Costa,apartamento,0,0,0,0,1,1,1,1,0
529990.0,0.0,110.0,3.0,2.0,2.0,Vila Velha,Praia da Costa,apartamento,1,1,1,1,1,1,1,1,0
449990.0,400.0,75.0,3.0,2.0,2.0,Vila Velha,Praia de Itaparica,apartamento,1,1,1,1,1,1,1,1,0
1149990.0,0.0,140.0,2.0,2.0,2.0,Vila Velha,Itapuã,apartamento,1,1,1,1,1,1,1,1,0
759990.0,0.0,148.0,3.0,3.0,4.0,Vila Velha,Praia De Itaparica,cobertura,1,0,1,1,1,1,1,1,0
310000.0,300.0,50.0,2.0,2.0,1.0,Vila Velha,Praia de Itaparica,apartamento,0,1,1,1,1,1,1,1,0
625000.0,650.0,160.0,3.0,3.0,2.0,Vila Velha,Praia da Costa,apartamento,0,0,0,0,1,0,1,1,0
350000.0,400.0,110.0,3.0,3.0,1.0,Vila Velha,Itapuã,apartamento,0,0,0,0,1,0,0,0,0
690000.0,450.0,110.0,3.0,3.0,2.0,Vila Velha,Praia da Costa,apartamento,0,0,1,1,1,0,0,0,0
399000.0,400.0,50.0,1.0,1.0,1.0,Vila Velha,Praia de Itaparica,apartamento,0,0,0,1,1,1,1,1,0
729700.0,0.0,100.0,3.0,3.0,1.0,Vila Velha,Praia da Costa,apartamento,0,0,0,0,0,0,0,0,0
